series,distance,pdf,bandwidth
"Gemini fix-it edits, Correct rows",0.583987128,1.03601215,0.0712898059
"Gemini fix-it edits, Correct rows",0.585636809,1.04034152,0.0712898059
"Gemini fix-it edits, Correct rows",0.58728649,1.04470363,0.0712898059
"Gemini fix-it edits, Correct rows",0.588936171,1.04910025,0.0712898059
"Gemini fix-it edits, Correct rows",0.590585852,1.05353321,0.0712898059
"Gemini fix-it edits, Correct rows",0.592235533,1.05800438,0.0712898059
"Gemini fix-it edits, Correct rows",0.593885215,1.0625157,0.0712898059
"Gemini fix-it edits, Correct rows",0.595534896,1.06706915,0.0712898059
"Gemini fix-it edits, Correct rows",0.597184577,1.07166678,0.0712898059
"Gemini fix-it edits, Correct rows",0.598834258,1.07631068,0.0712898059
"Gemini fix-it edits, Correct rows",0.600483939,1.08100301,0.0712898059
"Gemini fix-it edits, Correct rows",0.60213362,1.08574597,0.0712898059
"Gemini fix-it edits, Correct rows",0.603783301,1.09054181,0.0712898059
"Gemini fix-it edits, Correct rows",0.605432983,1.09539286,0.0712898059
"Gemini fix-it edits, Correct rows",0.607082664,1.10030147,0.0712898059
"Gemini fix-it edits, Correct rows",0.608732345,1.10527007,0.0712898059
"Gemini fix-it edits, Correct rows",0.610382026,1.11030113,0.0712898059
"Gemini fix-it edits, Correct rows",0.612031707,1.11539715,0.0712898059
"Gemini fix-it edits, Correct rows",0.613681388,1.12056071,0.0712898059
"Gemini fix-it edits, Correct rows",0.615331069,1.12579442,0.0712898059
"Gemini fix-it edits, Correct rows",0.616980751,1.13110095,0.0712898059
"Gemini fix-it edits, Correct rows",0.618630432,1.13648299,0.0712898059
"Gemini fix-it edits, Correct rows",0.620280113,1.14194329,0.0712898059
"Gemini fix-it edits, Correct rows",0.621929794,1.14748464,0.0712898059
"Gemini fix-it edits, Correct rows",0.623579475,1.15310986,0.0712898059
"Gemini fix-it edits, Correct rows",0.625229156,1.15882182,0.0712898059
"Gemini fix-it edits, Correct rows",0.626878838,1.1646234,0.0712898059
"Gemini fix-it edits, Correct rows",0.628528519,1.17051752,0.0712898059
"Gemini fix-it edits, Correct rows",0.6301782,1.17650715,0.0712898059
"Gemini fix-it edits, Correct rows",0.631827881,1.18259524,0.0712898059
"Gemini fix-it edits, Correct rows",0.633477562,1.18878479,0.0712898059
"Gemini fix-it edits, Correct rows",0.635127243,1.19507881,0.0712898059
"Gemini fix-it edits, Correct rows",0.636776924,1.20148032,0.0712898059
"Gemini fix-it edits, Correct rows",0.638426606,1.20799236,0.0712898059
"Gemini fix-it edits, Correct rows",0.640076287,1.21461795,0.0712898059
"Gemini fix-it edits, Correct rows",0.641725968,1.22136012,0.0712898059
"Gemini fix-it edits, Correct rows",0.643375649,1.22822191,0.0712898059
"Gemini fix-it edits, Correct rows",0.64502533,1.23520632,0.0712898059
"Gemini fix-it edits, Correct rows",0.646675011,1.24231636,0.0712898059
"Gemini fix-it edits, Correct rows",0.648324693,1.249555,0.0712898059
"Gemini fix-it edits, Correct rows",0.649974374,1.25692518,0.0712898059
"Gemini fix-it edits, Correct rows",0.651624055,1.26442983,0.0712898059
"Gemini fix-it edits, Correct rows",0.653273736,1.2720718,0.0712898059
"Gemini fix-it edits, Correct rows",0.654923417,1.27985394,0.0712898059
"Gemini fix-it edits, Correct rows",0.656573098,1.287779,0.0712898059
"Gemini fix-it edits, Correct rows",0.658222779,1.29584969,0.0712898059
"Gemini fix-it edits, Correct rows",0.659872461,1.30406866,0.0712898059
"Gemini fix-it edits, Correct rows",0.661522142,1.31243846,0.0712898059
"Gemini fix-it edits, Correct rows",0.663171823,1.32096159,0.0712898059
"Gemini fix-it edits, Correct rows",0.664821504,1.32964042,0.0712898059
"Gemini fix-it edits, Correct rows",0.666471185,1.33847725,0.0712898059
"Gemini fix-it edits, Correct rows",0.668120866,1.34747425,0.0712898059
"Gemini fix-it edits, Correct rows",0.669770547,1.3566335,0.0712898059
"Gemini fix-it edits, Correct rows",0.671420229,1.36595692,0.0712898059
"Gemini fix-it edits, Correct rows",0.67306991,1.37544634,0.0712898059
"Gemini fix-it edits, Correct rows",0.674719591,1.38510341,0.0712898059
"Gemini fix-it edits, Correct rows",0.676369272,1.39492966,0.0712898059
"Gemini fix-it edits, Correct rows",0.678018953,1.40492645,0.0712898059
"Gemini fix-it edits, Correct rows",0.679668634,1.41509496,0.0712898059
"Gemini fix-it edits, Correct rows",0.681318316,1.42543621,0.0712898059
"Gemini fix-it edits, Correct rows",0.682967997,1.43595103,0.0712898059
"Gemini fix-it edits, Correct rows",0.684617678,1.44664007,0.0712898059
"Gemini fix-it edits, Correct rows",0.686267359,1.45750377,0.0712898059
"Gemini fix-it edits, Correct rows",0.68791704,1.46854234,0.0712898059
"Gemini fix-it edits, Correct rows",0.689566721,1.47975581,0.0712898059
"Gemini fix-it edits, Correct rows",0.691216402,1.49114396,0.0712898059
"Gemini fix-it edits, Correct rows",0.692866084,1.50270634,0.0712898059
"Gemini fix-it edits, Correct rows",0.694515765,1.51444226,0.0712898059
"Gemini fix-it edits, Correct rows",0.696165446,1.5263508,0.0712898059
"Gemini fix-it edits, Correct rows",0.697815127,1.53843074,0.0712898059
"Gemini fix-it edits, Correct rows",0.699464808,1.55068065,0.0712898059
"Gemini fix-it edits, Correct rows",0.701114489,1.56309879,0.0712898059
"Gemini fix-it edits, Correct rows",0.702764171,1.57568317,0.0712898059
"Gemini fix-it edits, Correct rows",0.704413852,1.5884315,0.0712898059
"Gemini fix-it edits, Correct rows",0.706063533,1.60134121,0.0712898059
"Gemini fix-it edits, Correct rows",0.707713214,1.61440944,0.0712898059
"Gemini fix-it edits, Correct rows",0.709362895,1.62763303,0.0712898059
"Gemini fix-it edits, Correct rows",0.711012576,1.64100853,0.0712898059
"Gemini fix-it edits, Correct rows",0.712662257,1.65453215,0.0712898059
"Gemini fix-it edits, Correct rows",0.714311939,1.66819984,0.0712898059
"Gemini fix-it edits, Correct rows",0.71596162,1.6820072,0.0712898059
"Gemini fix-it edits, Correct rows",0.717611301,1.69594952,0.0712898059
"Gemini fix-it edits, Correct rows",0.719260982,1.71002178,0.0712898059
"Gemini fix-it edits, Correct rows",0.720910663,1.72421866,0.0712898059
"Gemini fix-it edits, Correct rows",0.722560344,1.73853448,0.0712898059
"Gemini fix-it edits, Correct rows",0.724210025,1.75296327,0.0712898059
"Gemini fix-it edits, Correct rows",0.725859707,1.76749874,0.0712898059
"Gemini fix-it edits, Correct rows",0.727509388,1.78213426,0.0712898059
"Gemini fix-it edits, Correct rows",0.729159069,1.79686291,0.0712898059
"Gemini fix-it edits, Correct rows",0.73080875,1.81167742,0.0712898059
"Gemini fix-it edits, Correct rows",0.732458431,1.82657024,0.0712898059
"Gemini fix-it edits, Correct rows",0.734108112,1.84153349,0.0712898059
"Gemini fix-it edits, Correct rows",0.735757794,1.85655898,0.0712898059
"Gemini fix-it edits, Correct rows",0.737407475,1.87163824,0.0712898059
"Gemini fix-it edits, Correct rows",0.739057156,1.88676248,0.0712898059
"Gemini fix-it edits, Correct rows",0.740706837,1.90192262,0.0712898059
"Gemini fix-it edits, Correct rows",0.742356518,1.9171093,0.0712898059
"Gemini fix-it edits, Correct rows",0.744006199,1.93231288,0.0712898059
"Gemini fix-it edits, Correct rows",0.74565588,1.94752345,0.0712898059
"Gemini fix-it edits, Correct rows",0.747305562,1.96273082,0.0712898059
"Gemini fix-it edits, Correct rows",0.748955243,1.97792456,0.0712898059
"Gemini fix-it edits, Correct rows",0.750604924,1.99309398,0.0712898059
"Gemini fix-it edits, Correct rows",0.752254605,2.00822817,0.0712898059
"Gemini fix-it edits, Correct rows",0.753904286,2.02331597,0.0712898059
"Gemini fix-it edits, Correct rows",0.755553967,2.03834601,0.0712898059
"Gemini fix-it edits, Correct rows",0.757203649,2.05330673,0.0712898059
"Gemini fix-it edits, Correct rows",0.75885333,2.06818636,0.0712898059
"Gemini fix-it edits, Correct rows",0.760503011,2.08297294,0.0712898059
"Gemini fix-it edits, Correct rows",0.762152692,2.09765436,0.0712898059
"Gemini fix-it edits, Correct rows",0.763802373,2.11221835,0.0712898059
"Gemini fix-it edits, Correct rows",0.765452054,2.12665248,0.0712898059
"Gemini fix-it edits, Correct rows",0.767101735,2.14094422,0.0712898059
"Gemini fix-it edits, Correct rows",0.768751417,2.15508091,0.0712898059
"Gemini fix-it edits, Correct rows",0.770401098,2.1690498,0.0712898059
"Gemini fix-it edits, Correct rows",0.772050779,2.18283803,0.0712898059
"Gemini fix-it edits, Correct rows",0.77370046,2.19643272,0.0712898059
"Gemini fix-it edits, Correct rows",0.775350141,2.2098209,0.0712898059
"Gemini fix-it edits, Correct rows",0.776999822,2.22298959,0.0712898059
"Gemini fix-it edits, Correct rows",0.778649503,2.23592577,0.0712898059
"Gemini fix-it edits, Correct rows",0.780299185,2.24861645,0.0712898059
"Gemini fix-it edits, Correct rows",0.781948866,2.26104863,0.0712898059
"Gemini fix-it edits, Correct rows",0.783598547,2.27320936,0.0712898059
"Gemini fix-it edits, Correct rows",0.785248228,2.28508573,0.0712898059
"Gemini fix-it edits, Correct rows",0.786897909,2.29666493,0.0712898059
"Gemini fix-it edits, Correct rows",0.78854759,2.3079342,0.0712898059
"Gemini fix-it edits, Correct rows",0.790197272,2.31888091,0.0712898059
"Gemini fix-it edits, Correct rows",0.791846953,2.32949256,0.0712898059
"Gemini fix-it edits, Correct rows",0.793496634,2.33975678,0.0712898059
"Gemini fix-it edits, Correct rows",0.795146315,2.34966138,0.0712898059
"Gemini fix-it edits, Correct rows",0.796795996,2.35919433,0.0712898059
"Gemini fix-it edits, Correct rows",0.798445677,2.36834381,0.0712898059
"Gemini fix-it edits, Correct rows",0.800095358,2.37709824,0.0712898059
"Gemini fix-it edits, Correct rows",0.80174504,2.38544623,0.0712898059
"Gemini fix-it edits, Correct rows",0.803394721,2.39337668,0.0712898059
"Gemini fix-it edits, Correct rows",0.805044402,2.40087875,0.0712898059
"Gemini fix-it edits, Correct rows",0.806694083,2.4079419,0.0712898059
"Gemini fix-it edits, Correct rows",0.808343764,2.41455589,0.0712898059
"Gemini fix-it edits, Correct rows",0.809993445,2.4207108,0.0712898059
"Gemini fix-it edits, Correct rows",0.811643127,2.42639705,0.0712898059
"Gemini fix-it edits, Correct rows",0.813292808,2.43160542,0.0712898059
"Gemini fix-it edits, Correct rows",0.814942489,2.43632709,0.0712898059
"Gemini fix-it edits, Correct rows",0.81659217,2.44055358,0.0712898059
"Gemini fix-it edits, Correct rows",0.818241851,2.44427685,0.0712898059
"Gemini fix-it edits, Correct rows",0.819891532,2.44748928,0.0712898059
"Gemini fix-it edits, Correct rows",0.821541213,2.45018365,0.0712898059
"Gemini fix-it edits, Correct rows",0.823190895,2.45235321,0.0712898059
"Gemini fix-it edits, Correct rows",0.824840576,2.45399168,0.0712898059
"Gemini fix-it edits, Correct rows",0.826490257,2.45509322,0.0712898059
"Gemini fix-it edits, Correct rows",0.828139938,2.45565249,0.0712898059
"Gemini fix-it edits, Correct rows",0.829789619,2.45566465,0.0712898059
"Gemini fix-it edits, Correct rows",0.8314393,2.45512534,0.0712898059
"Gemini fix-it edits, Correct rows",0.833088981,2.45403073,0.0712898059
"Gemini fix-it edits, Correct rows",0.834738663,2.4523775,0.0712898059
"Gemini fix-it edits, Correct rows",0.836388344,2.45016286,0.0712898059
"Gemini fix-it edits, Correct rows",0.838038025,2.44738455,0.0712898059
"Gemini fix-it edits, Correct rows",0.839687706,2.44404085,0.0712898059
"Gemini fix-it edits, Correct rows",0.841337387,2.44013059,0.0712898059
"Gemini fix-it edits, Correct rows",0.842987068,2.43565313,0.0712898059
"Gemini fix-it edits, Correct rows",0.84463675,2.43060841,0.0712898059
"Gemini fix-it edits, Correct rows",0.846286431,2.42499688,0.0712898059
"Gemini fix-it edits, Correct rows",0.847936112,2.41881958,0.0712898059
"Gemini fix-it edits, Correct rows",0.849585793,2.41207809,0.0712898059
"Gemini fix-it edits, Correct rows",0.851235474,2.40477454,0.0712898059
"Gemini fix-it edits, Correct rows",0.852885155,2.39691159,0.0712898059
"Gemini fix-it edits, Correct rows",0.854534836,2.38849248,0.0712898059
"Gemini fix-it edits, Correct rows",0.856184518,2.37952098,0.0712898059
"Gemini fix-it edits, Correct rows",0.857834199,2.37000138,0.0712898059
"Gemini fix-it edits, Correct rows",0.85948388,2.35993851,0.0712898059
"Gemini fix-it edits, Correct rows",0.861133561,2.34933774,0.0712898059
"Gemini fix-it edits, Correct rows",0.862783242,2.33820494,0.0712898059
"Gemini fix-it edits, Correct rows",0.864432923,2.32654648,0.0712898059
"Gemini fix-it edits, Correct rows",0.866082605,2.31436924,0.0712898059
"Gemini fix-it edits, Correct rows",0.867732286,2.30168058,0.0712898059
"Gemini fix-it edits, Correct rows",0.869381967,2.28848833,0.0712898059
"Gemini fix-it edits, Correct rows",0.871031648,2.2748008,0.0712898059
"Gemini fix-it edits, Correct rows",0.872681329,2.26062672,0.0712898059
"Gemini fix-it edits, Correct rows",0.87433101,2.24597528,0.0712898059
"Gemini fix-it edits, Correct rows",0.875980691,2.23085607,0.0712898059
"Gemini fix-it edits, Correct rows",0.877630373,2.2152791,0.0712898059
"Gemini fix-it edits, Correct rows",0.879280054,2.19925476,0.0712898059
"Gemini fix-it edits, Correct rows",0.880929735,2.1827938,0.0712898059
"Gemini fix-it edits, Correct rows",0.882579416,2.16590735,0.0712898059
"Gemini fix-it edits, Correct rows",0.884229097,2.14860684,0.0712898059
"Gemini fix-it edits, Correct rows",0.885878778,2.13090406,0.0712898059
"Gemini fix-it edits, Correct rows",0.887528459,2.11281105,0.0712898059
"Gemini fix-it edits, Correct rows",0.889178141,2.09434017,0.0712898059
"Gemini fix-it edits, Correct rows",0.890827822,2.07550402,0.0712898059
"Gemini fix-it edits, Correct rows",0.892477503,2.05631543,0.0712898059
"Gemini fix-it edits, Correct rows",0.894127184,2.03678747,0.0712898059
"Gemini fix-it edits, Correct rows",0.895776865,2.01693339,0.0712898059
"Gemini fix-it edits, Correct rows",0.897426546,1.99676663,0.0712898059
"Gemini fix-it edits, Correct rows",0.899076228,1.97630078,0.0712898059
"Gemini fix-it edits, Correct rows",0.900725909,1.95554957,0.0712898059
"Gemini fix-it edits, Correct rows",0.90237559,1.93452685,0.0712898059
"Gemini fix-it edits, Correct rows",0.904025271,1.91324655,0.0712898059
"Gemini fix-it edits, Correct rows",0.905674952,1.8917227,0.0712898059
"Gemini fix-it edits, Correct rows",0.907324633,1.86996935,0.0712898059
"Gemini fix-it edits, Correct rows",0.908974314,1.84800061,0.0712898059
"Gemini fix-it edits, Correct rows",0.910623996,1.82583061,0.0712898059
"Gemini fix-it edits, Correct rows",0.912273677,1.80347345,0.0712898059
"Gemini fix-it edits, Correct rows",0.913923358,1.78094322,0.0712898059
"Gemini fix-it edits, Correct rows",0.915573039,1.75825397,0.0712898059
"Gemini fix-it edits, Correct rows",0.91722272,1.73541969,0.0712898059
"Gemini fix-it edits, Correct rows",0.918872401,1.71245427,0.0712898059
"Gemini fix-it edits, Correct rows",0.920522083,1.68937154,0.0712898059
"Gemini fix-it edits, Correct rows",0.922171764,1.66618518,0.0712898059
"Gemini fix-it edits, Correct rows",0.923821445,1.64290877,0.0712898059
"Gemini fix-it edits, Correct rows",0.925471126,1.61955572,0.0712898059
"Gemini fix-it edits, Correct rows",0.927120807,1.59613931,0.0712898059
"Gemini fix-it edits, Correct rows",0.928770488,1.57267261,0.0712898059
"Gemini fix-it edits, Correct rows",0.930420169,1.54916853,0.0712898059
"Gemini fix-it edits, Correct rows",0.932069851,1.52563977,0.0712898059
"Gemini fix-it edits, Correct rows",0.933719532,1.50209882,0.0712898059
"Gemini fix-it edits, Correct rows",0.935369213,1.47855794,0.0712898059
"Gemini fix-it edits, Correct rows",0.937018894,1.45502915,0.0712898059
"Gemini fix-it edits, Correct rows",0.938668575,1.43152425,0.0712898059
"Gemini fix-it edits, Correct rows",0.940318256,1.40805475,0.0712898059
"Gemini fix-it edits, Correct rows",0.941967937,1.38463193,0.0712898059
"Gemini fix-it edits, Correct rows",0.943617619,1.36126678,0.0712898059
"Gemini fix-it edits, Correct rows",0.9452673,1.33797001,0.0712898059
"Gemini fix-it edits, Correct rows",0.946916981,1.31475206,0.0712898059
"Gemini fix-it edits, Correct rows",0.948566662,1.29162308,0.0712898059
"Gemini fix-it edits, Correct rows",0.950216343,1.26859291,0.0712898059
"Gemini fix-it edits, Correct rows",0.951866024,1.24567111,0.0712898059
"Gemini fix-it edits, Correct rows",0.953515706,1.22286692,0.0712898059
"Gemini fix-it edits, Correct rows",0.955165387,1.20018929,0.0712898059
"Gemini fix-it edits, Correct rows",0.956815068,1.17764686,0.0712898059
"Gemini fix-it edits, Correct rows",0.958464749,1.15524796,0.0712898059
"Gemini fix-it edits, Correct rows",0.96011443,1.13300062,0.0712898059
"Gemini fix-it edits, Correct rows",0.961764111,1.11091253,0.0712898059
"Gemini fix-it edits, Correct rows",0.963413792,1.08899112,0.0712898059
"Gemini fix-it edits, Correct rows",0.965063474,1.06724347,0.0712898059
"Gemini fix-it edits, Correct rows",0.966713155,1.04567638,0.0712898059
"Gemini fix-it edits, Correct rows",0.968362836,1.02429633,0.0712898059
"Gemini fix-it edits, Correct rows",0.970012517,1.00310951,0.0712898059
"Gemini fix-it edits, Correct rows",0.971662198,0.982121795,0.0712898059
"Gemini fix-it edits, Correct rows",0.973311879,0.961338781,0.0712898059
